frame,xmin,xmax,ymin,ymax,class_id,y
1478899715116570651.jpg,145,205,113,178,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899719115641744.jpg,141,211,123,192,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899721971880700.jpg,155,255,104,226,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899722543688177.jpg,188,241,116,148,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478899725399927062.jpg,0,78,122,192,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899725971291172.jpg,37,169,112,195,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899731112730610.jpg,5,74,127,201,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899731683939176.jpg,0,14,113,167,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899731683939176.jpg,62,84,108,162,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899731683939176.jpg,73,154,112,203,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899732255606625.jpg,0,46,110,171,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899732255606625.jpg,101,126,104,167,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899732255606625.jpg,114,228,108,226,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899735683964824.jpg,137,159,115,174,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899735683964824.jpg,137,157,111,181,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899735683964824.jpg,147,253,93,210,1,"[0, 0, 1, 0, 1, 1, 0, 1, 1]"
1478899737396717850.jpg,139,160,117,186,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899737396717850.jpg,149,238,101,230,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899738539473443.jpg,148,243,102,215,1,"[0, 0, 1, 0, 1, 1, 0, 1, 1]"
1478899739682849350.jpg,125,176,122,183,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899740253403319.jpg,131,198,119,198,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899740824175256.jpg,140,244,115,226,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899741396839386.jpg,157,254,108,252,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899741967129993.jpg,0,37,130,186,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899743680594046.jpg,139,208,123,192,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899744252500910.jpg,150,255,120,222,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899745394808257.jpg,133,180,121,178,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899745966814491.jpg,141,210,111,193,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899746537774357.jpg,0,43,126,177,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899746537774357.jpg,155,254,98,241,1,"[0, 0, 1, 0, 1, 1, 0, 1, 1]"
1478899749965313818.jpg,0,51,123,166,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899773959706606.jpg,13,60,131,186,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899774531426916.jpg,0,50,119,184,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899775101733871.jpg,0,36,117,193,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899776245921931.jpg,147,214,122,187,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899779101212533.jpg,149,175,124,182,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899779101212533.jpg,170,228,111,225,1,"[0, 0, 0, 0, 0, 1, 0, 1, 1]"
1478899779673371758.jpg,170,250,113,221,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899781386209184.jpg,146,203,116,170,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899781958687794.jpg,159,255,116,211,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899782530110660.jpg,153,197,119,198,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899783100116655.jpg,149,189,119,187,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899784242439431.jpg,154,241,119,192,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899785385818294.jpg,169,252,114,206,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899785956270120.jpg,189,255,110,244,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899787670323592.jpg,181,242,110,145,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478899788241785147.jpg,149,210,110,145,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478899788814034548.jpg,118,178,114,150,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1478899789383979488.jpg,96,147,116,146,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899789956097808.jpg,77,128,116,147,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899789956097808.jpg,185,251,114,150,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478899790526877335.jpg,117,183,116,154,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1478899791098336977.jpg,47,115,118,160,1,"[0, 0, 0, 1, 1, 0, 1, 0, 0]"
1478899793383187571.jpg,155,212,122,155,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478899793954433715.jpg,83,144,125,158,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478899807665728443.jpg,201,254,119,160,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899808237514506.jpg,196,254,120,161,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899808237514506.jpg,246,255,103,165,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899808808518913.jpg,187,254,119,161,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899808808518913.jpg,232,247,104,171,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899809379425221.jpg,176,247,125,164,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899809379425221.jpg,212,228,105,179,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899809950990635.jpg,163,237,125,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899809950990635.jpg,188,203,108,178,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899810522003938.jpg,155,230,126,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899810522003938.jpg,168,180,106,178,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899811093738800.jpg,141,219,125,174,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899811093738800.jpg,148,163,107,177,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899811664455189.jpg,132,147,106,177,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899811664455189.jpg,134,213,123,174,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899812235593598.jpg,120,132,110,172,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899812235593598.jpg,126,209,122,177,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899812808648839.jpg,108,121,110,172,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899812808648839.jpg,124,207,121,176,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899813378683973.jpg,100,113,113,176,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899813378683973.jpg,122,204,119,174,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899815092064712.jpg,57,155,131,194,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899815092064712.jpg,173,243,112,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899818520432554.jpg,182,237,120,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899819662446847.jpg,148,200,123,176,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899821949532572.jpg,168,239,116,186,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899824804750014.jpg,169,209,120,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899825375585180.jpg,180,220,110,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478899826518353772.jpg,209,255,118,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899827089472130.jpg,198,248,113,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899831090254896.jpg,116,156,120,174,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478899831659786228.jpg,111,159,119,185,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
1478899832230849128.jpg,102,160,116,192,1,"[0, 0, 0, 1, 1, 1, 0, 1, 1]"
1478899832803299825.jpg,92,161,112,197,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899833373507021.jpg,86,161,112,208,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899833945520774.jpg,79,168,112,217,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899834516297637.jpg,72,168,110,221,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899835087522984.jpg,68,168,110,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899835658662801.jpg,68,167,110,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899836230187501.jpg,68,167,110,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899836802091661.jpg,68,167,110,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899837372407728.jpg,69,166,110,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899837943507154.jpg,69,166,110,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899838515990574.jpg,69,166,110,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899839086437334.jpg,69,166,110,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899839658083976.jpg,70,166,109,229,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899840230872356.jpg,70,165,109,229,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899840799986128.jpg,70,165,108,230,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899841371633689.jpg,71,165,108,230,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899841943606797.jpg,72,165,108,229,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899842514550568.jpg,72,165,109,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899843086190887.jpg,72,165,109,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899843656712695.jpg,72,165,110,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899844228418651.jpg,73,165,110,224,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899844799782363.jpg,73,165,110,223,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899845370731902.jpg,74,162,110,223,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899845942926470.jpg,78,158,110,216,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899846512839335.jpg,80,152,116,208,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899847084678679.jpg,82,147,116,199,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899847656758664.jpg,83,142,116,194,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899848227003047.jpg,86,140,116,185,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899848798717810.jpg,89,138,117,181,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899849370754676.jpg,91,136,118,178,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899849940816209.jpg,91,132,118,174,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899857367619047.jpg,163,216,115,157,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478899857938673797.jpg,181,247,113,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899858511695811.jpg,162,218,122,159,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899859081598764.jpg,181,254,119,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899864794432745.jpg,156,199,117,186,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899866508050558.jpg,150,198,112,173,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899867079595749.jpg,163,236,108,192,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1478899867652401403.jpg,185,255,90,225,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478899868794282173.jpg,189,254,110,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899889359804060.jpg,155,211,126,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899889932267201.jpg,167,236,124,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899892215982477.jpg,157,202,113,164,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1478899893361079577.jpg,183,255,101,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899893930104714.jpg,171,213,113,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899894502242487.jpg,169,195,120,173,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899894502242487.jpg,185,255,108,183,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899895072728285.jpg,182,223,112,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899899643423219.jpg,0,50,120,174,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899900214345835.jpg,126,178,127,159,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478899900786385046.jpg,0,51,117,175,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899900786385046.jpg,132,195,120,154,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1478899901357079085.jpg,140,215,105,153,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1478899901928859170.jpg,154,244,103,162,1,"[0, 0, 1, 0, 1, 1, 0, 0, 1]"
1478899902500926066.jpg,82,116,121,172,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478899902500926066.jpg,171,255,88,174,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478899903071349848.jpg,77,114,127,180,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899903071349848.jpg,191,217,129,186,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899903642112978.jpg,72,112,121,179,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899903642112978.jpg,182,242,118,176,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899907641482843.jpg,65,113,117,180,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899907641482843.jpg,195,254,96,183,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899908783827843.jpg,66,114,117,180,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899908783827843.jpg,186,238,116,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899910497578359.jpg,66,116,121,178,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899910497578359.jpg,166,185,117,171,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899910497578359.jpg,174,254,108,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899911069029797.jpg,70,120,119,176,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899911069029797.jpg,170,197,116,175,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899911069029797.jpg,186,254,106,189,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899912211051799.jpg,179,205,116,178,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899912211051799.jpg,180,204,127,178,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899912211051799.jpg,200,254,103,196,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899913925551084.jpg,173,230,119,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899915067553315.jpg,175,243,116,188,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899921923981951.jpg,22,81,122,186,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899921923981951.jpg,162,246,116,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899922494707517.jpg,12,80,114,192,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899922494707517.jpg,172,254,116,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899923066673396.jpg,12,88,114,192,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899923066673396.jpg,185,254,113,187,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899925351358715.jpg,192,237,125,191,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899926494843554.jpg,177,255,123,186,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899928209330078.jpg,179,252,108,176,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899929349973152.jpg,179,240,113,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899939062702641.jpg,0,49,116,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899939633400215.jpg,91,130,128,179,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899940205689384.jpg,91,135,122,178,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899940775689902.jpg,98,142,124,180,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478899941347971167.jpg,104,150,118,184,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478899941918998575.jpg,102,155,117,182,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478899942490369625.jpg,102,157,116,184,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
1478899943061918527.jpg,102,165,115,190,1,"[0, 0, 0, 1, 1, 1, 0, 1, 1]"
1478899943632239516.jpg,103,170,114,197,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899944204153010.jpg,107,174,114,197,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899944775819070.jpg,105,173,114,197,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899945346414009.jpg,102,172,115,197,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478899945918046699.jpg,98,170,111,197,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899946490019924.jpg,93,169,113,199,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899947060215542.jpg,91,166,113,198,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899947631961084.jpg,90,164,115,201,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899948203289771.jpg,84,158,112,198,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899948774387924.jpg,84,155,113,194,1,"[0, 0, 0, 1, 1, 1, 1, 1, 0]"
1478899949345427637.jpg,84,151,114,190,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899949916709103.jpg,83,146,113,189,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899950488178084.jpg,78,141,116,192,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899951059237607.jpg,75,138,114,190,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899951630479293.jpg,69,131,116,185,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899952202164869.jpg,67,125,117,174,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899952773244664.jpg,62,120,117,174,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899953344266759.jpg,61,115,118,174,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899953916840980.jpg,59,110,118,171,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899956200743068.jpg,35,90,120,169,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899956772421705.jpg,17,77,120,168,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899957343549061.jpg,0,60,126,167,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899968197924653.jpg,0,41,124,191,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899971054171665.jpg,0,35,120,172,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478899973340098650.jpg,0,28,116,194,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899987051174979.jpg,115,181,127,162,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900033896772895.jpg,150,220,121,185,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900043037658589.jpg,139,201,117,145,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478900043609531292.jpg,167,254,114,154,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900054463145406.jpg,154,220,115,153,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478900055033646275.jpg,98,169,113,157,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
1478900055605980827.jpg,46,124,116,160,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900056176642064.jpg,7,92,116,167,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478900056748231287.jpg,0,68,116,167,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478900072172744464.jpg,0,8,127,186,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478900072744005022.jpg,0,35,116,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478900073315533036.jpg,3,57,121,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478900073887288725.jpg,17,67,116,171,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478900086454813490.jpg,148,204,104,177,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900087599264420.jpg,152,199,127,179,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900088740220391.jpg,157,206,126,179,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900089311892566.jpg,162,197,116,177,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1478900093881572115.jpg,170,223,120,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900123017301248.jpg,67,105,120,173,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900123588885275.jpg,62,110,116,180,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900124160866383.jpg,52,116,110,198,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900124731244837.jpg,38,118,99,211,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900125303198782.jpg,26,119,95,223,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900125874038775.jpg,17,123,88,232,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900126445414161.jpg,23,121,88,223,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900127017079468.jpg,29,120,88,215,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900127587841558.jpg,43,119,94,203,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900128159537596.jpg,56,118,100,189,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900128730227253.jpg,60,117,102,186,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900129301259965.jpg,60,115,107,185,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900129874153586.jpg,63,115,107,180,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900130444307606.jpg,63,115,107,174,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900131015752832.jpg,69,114,115,180,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900131588314276.jpg,74,118,115,175,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900132157889917.jpg,80,121,116,172,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900132729730232.jpg,86,122,116,168,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478900135586684171.jpg,76,134,119,161,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900137300223173.jpg,210,255,110,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478900144155606059.jpg,160,219,116,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900159009950321.jpg,194,245,124,148,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478900165292743490.jpg,176,237,126,157,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900169863206942.jpg,200,254,121,151,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478900171576960573.jpg,164,217,116,167,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900177860721857.jpg,162,214,123,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900180717310993.jpg,165,208,116,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900182431444024.jpg,174,225,114,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900185287940935.jpg,173,224,117,172,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900188144687837.jpg,181,254,108,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900189287278232.jpg,181,245,108,150,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478900189858400302.jpg,201,255,106,157,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478900196714349374.jpg,135,192,119,173,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900197285078430.jpg,128,193,119,182,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900197856944945.jpg,129,213,111,196,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900198428763142.jpg,124,230,113,212,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900198999013173.jpg,117,238,111,223,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900199570946760.jpg,111,245,112,240,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900200141924750.jpg,103,255,109,247,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900200712910923.jpg,103,255,109,247,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900201284974629.jpg,104,255,113,254,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900201855675906.jpg,104,255,113,254,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900202427440921.jpg,104,255,113,254,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900202999804862.jpg,104,255,113,254,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
